Time,Min,1pc,2pc,5pc,10pc,25pc,50pc,90pc,Max,Mean,Median,Std
20181227085300,206.55342218820206,206.6161592429627,206.67889629772338,206.86710746200538,207.16163186724788,207.26829323115464,207.27858698500626,207.7357994379107,207.97596869091723,207.4085666219926,207.27858698500626,0.3373006173941575
20181228185800,182.22399678075755,182.9993281224918,183.75404907038927,184.4992045522182,187.31264150887105,195.81455870303884,200.46267378781414,206.41085830722625,207.69091499555995,199.1262857935416,200.46267378781414,6.673685060199248
20181227094700,192.99902500829276,194.1786329816258,195.35824095495883,198.89706487495795,202.2207384226332,203.48502150484563,205.99266717214152,207.54205484760476,207.8339806279868,204.60504109944023,205.99266717214152,3.4468808920447467
20181230081700,181.2597941515504,185.10394094579215,185.70888130168623,187.45154930377754,189.65918554696856,195.15728089074966,200.41406254733903,206.5824324768099,207.9982179198315,199.30483689618646,200.41406254733903,6.165129502749292
20181229202300,183.81164086491304,185.27723930284174,185.28446445249944,186.68379164515517,187.37177645363096,189.98857582855004,194.7298347376513,202.88272890019775,207.72237393724328,194.80008081850815,194.7298347376513,5.672403663391925
20181229104600,179.72888915766904,182.5371964008247,183.8101752471848,185.7567681066729,187.55672984798494,191.4600102087527,196.8701637197892,206.00220013561108,207.84782569860116,196.71431404900704,196.8701637197892,6.77755452729044
20181230175500,187.75469014341866,188.88231925677655,189.97735134399835,191.3810937380693,192.58657574715443,195.50751953152792,198.69851844345942,205.90577551238695,207.75085793776202,198.95144939468233,198.69851844345942,4.805623970731978
20181230041000,182.2749793997869,186.66782165947882,188.3993346068132,191.1211059508775,193.16868585810386,197.4265730192135,201.3051703884631,207.08099350131718,207.82594522405537,200.73840248373992,201.3051703884631,5.221411220699462
20181227205100,195.83565930480347,198.1071184788172,198.5275555492539,198.9616992149248,199.81369734288086,202.9725616190328,204.99168064116196,207.55639554165145,207.91401173572385,204.31880164596598,204.99168064116196,2.7255428409060056
20181227192400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
